Open,High,Low,Close,Adj_Close,Volume
49.676914,51.693787,47.669937,49.84582,49.84582,44994500.0
82.401146,87.73774,83.150986,108.99631,99.075676,54257292.0
115.70888,121.94633,111.84027,153.88235,137.88803,43903172.0
124.4117,135.33926,119.7362,151.96692,144.77017,32537042.0
119.51168,132.9239,123.56884,150.19875,146.45503,41422450.0
115.92767,126.5205,116.27007,146.65634,138.54642,37028970.0
131.44131,143.33661,136.87611,168.19861,155.76823,31901344.0
124.796844,129.55678,125.15767,146.62181,139.90414,27400216.0
158.05634,167.45749,158.14282,180.88875,183.6605,18931020.0
185.49208,191.0498,180.21915,213.1398,201.63579,17654242.0
198.06342,201.4152,191.90958,197.1847,189.88441,14556702.0
226.64183,247.11115,232.25275,261.20813,257.0757,11860867.0
234.738,245.48685,230.04396,261.59155,247.39742,10888475.0
238.36374,240.96146,231.40694,239.46689,235.81346,10192785.0
267.6038,273.15085,256.72266,280.32608,279.047,8947799.0
285.56537,295.63425,288.91638,310.0061,301.99188,7907361.5
287.41177,302.4068,286.2739,294.0216,291.2973,8814949.0
304.46097,309.90656,298.99213,310.55188,301.67078,7002787.5
321.3146,319.72476,319.98767,320.1661,307.7398,6670322.5
331.4068,340.69055,331.5059,350.90826,332.0645,6588054.5
315.8179,311.9923,307.8592,309.6776,312.55032,6920906.0
309.27637,307.56467,302.3425,333.5401,317.74802,8260603.0
327.99393,336.1536,318.3524,344.26056,341.78214,7006526.5
327.35297,329.19885,318.27643,326.42358,323.492,7368080.5
340.88995,347.86032,338.00507,348.092,341.65662,6716704.5
355.41245,361.36063,356.0961,382.64053,366.9832,7403922.5
357.2293,366.30682,348.6414,395.1556,380.13736,7349742.0
381.70047,391.0472,374.80594,386.46674,379.59756,5465989.5
385.67825,391.79556,377.40247,391.0266,384.0953,5618245.5
405.7947,404.97455,390.52765,407.2317,401.82132,4947207.0
419.97446,421.4973,410.52277,412.6149,401.92258,4702313.5
408.4425,403.0883,386.50812,379.8422,378.94794,5923246.0
378.84158,382.73886,365.19748,369.86563,365.59628,5685463.5
392.31055,390.9969,382.72424,388.7058,382.02682,5575302.0
367.77527,367.91974,363.72906,366.73035,365.19833,5471499.5
358.90085,350.02042,343.26547,334.92593,338.9474,5818035.0
378.0717,377.12387,365.52225,376.25488,369.35254,5727805.0
385.92395,381.74808,381.9757,390.06802,380.00613,5625104.5
367.01346,377.4619,358.05252,370.98047,371.53723,6846735.5
367.7346,361.68246,358.28223,370.33212,362.43228,6036532.5
396.846,402.27786,384.8873,390.7828,387.5053,4735100.0
404.3705,408.9583,394.69797,421.00354,400.98264,5506340.5
409.16476,413.45923,400.11493,412.55145,407.3463,4689752.0
411.96664,409.4962,393.16196,403.78635,397.49258,4889785.5
390.86545,407.5205,391.62863,401.71768,401.00647,5243760.0
418.0745,411.1308,402.18274,427.78717,414.988,5280572.0
382.0951,383.44098,371.20633,371.7433,372.5352,5115958.5
388.34793,403.88626,392.90378,428.0324,404.35446,5249267.5
430.4885,443.43893,427.5323,443.25647,439.07324,4985340.5
431.78317,440.19287,421.79413,452.73016,445.66702,4786461.5
448.82654,447.5397,441.29977,433.7434,422.56177,4244921.0
451.49045,456.87466,432.92688,443.5694,444.19397,5011058.5
473.0461,470.7288,473.35214,493.3254,479.7989,4733805.0
495.1178,510.11526,480.28546,499.4806,498.69733,4654805.0
